policy_id,ref_num,url,error,file_type,expected_filename
211000303,1,https://www.iea.org/policies/4073-bioproducts-rd-programme?country=France&page=3&qs=france,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/4073-bioproducts-rd-programme?country=France&page=3&qs=france,,211000303_ref1
211000305,1,https://www.whitehouse.gov/the-press-office/2013/03/15/fact-sheet-president-obama-s-blueprint-clean-and-secure-energy-future,404 Client Error: Not Found for url: https://www.whitehouse.gov/the-press-office/2013/03/15/fact-sheet-president-obama-s-blueprint-clean-and-secure-energy-future,,211000305_ref1
211000312,1,https://www.iea.org/policies/5752-brazil-net-metering-for-distributed-generation?region=Central%20%26%20South%20America&sector=Generation,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5752-brazil-net-metering-for-distributed-generation?region=Central%20%26%20South%20America&sector=Generation,,211000312_ref1
211000316,1,https://www.energy.gov/eere/ssl/l-prize-competition-overview,403 Client Error: Forbidden for url: https://www.energy.gov/eere/ssl/l-prize-competition-overview,,211000316_ref1
211000317,1,https://www.iea.org/policies/3079-brightness-programme?country=People%27s%20Republic%20Of%20China&page=8&qs=china,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3079-brightness-programme?country=People%27s%20Republic%20Of%20China&page=8&qs=china,,211000317_ref1
211000322,1,https://www.iea.org/policies/421-builders-challenge?country=United%20States&page=7&qs=brazi,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/421-builders-challenge?country=United%20States&page=7&qs=brazi,,211000322_ref1
211000323,1,http://www1.eere.energy.gov/buildings/building_america/,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/773661 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",,211000323_ref1
211000324,1,http://www.usda.gov/documents/building-blocks-implementation-plan-progress-report.pdf,"HTTPConnectionPool(host='www.usda.gov', port=80): Read timed out. (read timeout=30)",,211000324_ref1
211000325,1,https://www.infrastructure.gc.ca/prog/bcp-pcc-eng.html,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,211000325_ref1
211000326,1,https://www.iea.org/policies/7398-building-code-of-australia-class-2-to-class-9-buildings?country=Australia&page=2&qs=australia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7398-building-code-of-australia-class-2-to-class-9-buildings?country=Australia&page=2&qs=australia,,211000326_ref1
211000328,1,https://www.iea.org/policies/7378-building-code-of-australia-residential-building?country=Australia&page=2&qs=australia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7378-building-code-of-australia-residential-building?country=Australia&page=2&qs=australia,,211000328_ref1
211000334,1,https://www.iea.org/policies/686-building-energy-software-tools-directory?country=United%20States%2CSpain%2CPeople%27s%20Republic%20Of%20China&page=26,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/686-building-energy-software-tools-directory?country=United%20States%2CSpain%2CPeople%27s%20Republic%20Of%20China&page=26,,211000334_ref1
211000336,1,https://www.iea.org/policies/2035-building-regulations-england-and-wales-2010?country=United%20Kingdom&page=2&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2035-building-regulations-england-and-wales-2010?country=United%20Kingdom&page=2&qs=united,,211000336_ref1
211000337,1,https://www.iea.org/policies/2037-building-regulations-northern-ireland-2010?country=United%20Kingdom&page=2&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2037-building-regulations-northern-ireland-2010?country=United%20Kingdom&page=2&qs=united,,211000337_ref1
211000340,1,https://www.iea.org/policies/7380-building-sustainability-index-basix?country=Australia&qs=australia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7380-building-sustainability-index-basix?country=Australia&qs=australia,,211000340_ref1
211000341,1,http://www.eere.energy.gov/buildings/,"HTTPSConnectionPool(host='www.eere.energy.gov', port=443): Max retries exceeded with url: /buildings/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211000341_ref1
211000342,1,https://www.iea.org/policies/1068-building-code-ev-charging?country=France&qs=fra,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/1068-building-code-ev-charging?country=France&qs=fra,,211000342_ref1
211000348,1,https://www.iea.org/policies/2848-bus-purchase-support?country=Germany&qs=ger,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2848-bus-purchase-support?country=Germany&qs=ger,,211000348_ref1
211000349,1,https://www.gov.za/about-government/bus-rapid-transit-system-brt,403 Client Error: Forbidden for url: https://www.gov.za/about-government/bus-rapid-transit-system-brt,,211000349_ref1
211000350,1,https://www.iea.org/policies/7883-business-energy-advice-program?country=Australia&qs=australia,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/7883-business-energy-advice-program?country=Australia&qs=australia,,211000350_ref1
211000352,1,http://www.fossil.energy.gov/programs/sequestration/index.html,"HTTPSConnectionPool(host='energy.gov', port=443): Max retries exceeded with url: /node/608911 (Caused by SSLError(SSLZeroReturnError(6, 'TLS/SSL connection has been closed (EOF) (_ssl.c:1006)')))",,211000352_ref1
211000353,1,https://www.iea.org/policies/5315-carbon-capture-and-storage-ccs-flagships-program,404 Client Error: Not Found for url: https://www.iea.org/policies/5315-carbon-capture-and-storage-ccs-flagships-program,,211000353_ref1
211000356,1,https://betterbuildingssolutioncenter.energy.gov/resources/chp-technical-assistance-partnerships-chp-taps,"HTTPSConnectionPool(host='betterbuildingssolutioncenter.energy.gov', port=443): Max retries exceeded with url: /resources/chp-technical-assistance-partnerships-chp-taps (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211000356_ref1
211000357,1,http://www.oecd.org/fossil-fuels/BRA_27MAR2014.pdf,410 Client Error: Gone for url: https://www.oecd.org/fossil-fuels/BRA_27MAR2014.pdf,,211000357_ref1
211000360,1,https://www.iea.org/policies/6703-co2-emission-based-vehicle-tax-rates-from-1-april-2017?country=United%20Kingdom&qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6703-co2-emission-based-vehicle-tax-rates-from-1-april-2017?country=United%20Kingdom&qs=united,,211000360_ref1
211000364,1,http://www.arb.ca.gov/cc/ccms/ccms.htm,"HTTPConnectionPool(host='www.arb.ca.gov', port=80): Max retries exceeded with url: /cc/ccms/ccms.htm (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000232F02536D0>, 'Connection to www.arb.ca.gov timed out. (connect timeout=30)'))",,211000364_ref1
211000366,1,https://www.iea.org/policies/3957-campaign-sos-climat?country=France&page=3&qs=france,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/3957-campaign-sos-climat?country=France&page=3&qs=france,,211000366_ref1
211000368,1,http://www.methanetomarkets.org,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))",,211000368_ref1
211000372,1,http://unfccc.int/files/national_reports/annex_i_natcom/submitted_natcom/application/pdf/nc6_can_resubmission_english.pdf,503 Server Error: Service Unavailable for url: http://unfccc.int/files/national_reports/annex_i_natcom/submitted_natcom/application/pdf/nc6_can_resubmission_english.pdf,,211000372_ref1
211000381,1,http://publications.gc.ca/site/eng/9.803618/publication.html?wbdisable=true,"HTTPSConnectionPool(host='publications.gc.ca', port=443): Max retries exceeded with url: /site/eng/9.803618/publication.html?wbdisable=true (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')))",,211000381_ref1
211000383,1,https://www.iea.org/policies/6484-capital-grants-for-off-grid-and-decentralized-concentrated-solar-thermal-cst-technologies-for-community-cooking-process-heat-and-space-heating-cooling-applications-extension?country=India&qs=india,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6484-capital-grants-for-off-grid-and-decentralized-concentrated-solar-thermal-cst-technologies-for-community-cooking-process-heat-and-space-heating-cooling-applications-extension?country=India&qs=india,,211000383_ref1
211000384,1,https://www.nrcan.gc.ca/energy/publications/18715,404 Client Error: Not Found for url: https://natural-resources.canada.ca/energy/publications/18715,,211000384_ref1
211000388,1,https://www.iea.org/policies/2851-car-rental-and-taxi-fleet-renewal?country=France&qs=fra,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2851-car-rental-and-taxi-fleet-renewal?country=France&qs=fra,,211000388_ref1
211000394,1,http://www.budget.gc.ca/2008/plan/chap4a-eng.html,"HTTPConnectionPool(host='www.budget.gc.ca', port=80): Max retries exceeded with url: /2008/plan/chap4a-eng.html (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x00000232EFB30510>: Failed to resolve 'www.budget.gc.ca' ([Errno 11001] getaddrinfo failed)""))",,211000394_ref1
211000397,1,https://www.iges.or.jp/en/pub/foreign-carbon-credit-purchasing-options-open/en,403 Client Error: Forbidden for url: https://www.iges.or.jp/en/pub/foreign-carbon-credit-purchasing-options-open/en,,211000397_ref1
211000398,1,https://www.nrcan.gc.ca/energy/publications/16226,404 Client Error: Not Found for url: https://natural-resources.canada.ca/energy/publications/16226,,211000398_ref1
211000399,1,https://cdiac.ess-dive.lbl.gov/,530 Server Error: <none> for url: https://cdiac.ess-dive.lbl.gov/,,211000399_ref1
211000403,1,http://unfccc.int/files/national_reports/annex_i_natcom_/application/pdf/aus_nc6.pdf,503 Server Error: Service Unavailable for url: http://unfccc.int/files/national_reports/annex_i_natcom_/application/pdf/aus_nc6.pdf,,211000403_ref1
211000405,1,https://www.unep.org/resources/report/korea-environmental-policy-bulletin-koreas-national-green-growth-strategy-and,403 Client Error: Forbidden for url: https://www.unep.org/resources/report/korea-environmental-policy-bulletin-koreas-national-green-growth-strategy-and,,211000405_ref1
211000409,1,https://researchbriefings.files.parliament.uk/documents/SN05927/SN05927.pdf,403 Client Error: Forbidden for url: https://researchbriefings.files.parliament.uk/documents/SN05927/SN05927.pdf,,211000409_ref1
211000411,1,https://www.cbo.gov/sites/default/files/110th-congress-2007-2008/reports/09-12-carbonsequestration.pdf,403 Client Error: Forbidden for url: https://www.cbo.gov/sites/default/files/110th-congress-2007-2008/reports/09-12-carbonsequestration.pdf,,211000411_ref1
211000416,1,https://chinaenergyportal.org/en/national-carbon-emissions-trading-market-establishment-program-power-generation-industry/ http://www.chinacarbon.info/wp-content/uploads/2017/11/2017-China-Carbon-Pricing-Survey.pdf,404 Client Error: Not Found for url: https://chinaenergyportal.org/national-carbon-emissions-trading-market-establishment-program-power-generation-industry/%20http:/www.chinacarbon.info/wp-content/uploads/2017/11/2017-China-Carbon-Pricing-Survey.pdf,,211000416_ref1
211000421,1,https://www.iea.org/policies/5687-ceiling-price-for-geothermal-ministerial-regulation-no-172014?country=Indonesia&qs=indonesia&technology=Geothermal%20electricity,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/5687-ceiling-price-for-geothermal-ministerial-regulation-no-172014?country=Indonesia&qs=indonesia&technology=Geothermal%20electricity,,211000421_ref1
211000422,1,https://fas.org/sgp/crs/misc/R40110.pdf,404 Client Error: Not Found for url: https://fas.org/sgp/crs/misc/R40110.pdf,,211000422_ref1
211000426,1,https://www.iea.org/policies/6674-central-and-local-government-fleet-renewal-mandates?country=France&qs=france,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6674-central-and-local-government-fleet-renewal-mandates?country=France&qs=france,,211000426_ref1
211000429,1,https://dco.energy.or.kr/renew_eng/new/system.aspx,404 Client Error: Not Found for url: https://dco.energy.or.kr/renew_eng/new/system.aspx,,211000429_ref1
211000430,1,https://www.iea.org/policies/6620-charging-infrastructure-supportgbr?country=United%20Kingdom&amp;qs=united,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6620-charging-infrastructure-supportgbr?country=United%20Kingdom&amp;qs=united,,211000430_ref1
211000430,2,https://www.motortradenews.com/automotive-news/government-pledges-32m-for-ev-charging-infrastructure/,403 Client Error: Forbidden for url: https://www.motortradenews.com/automotive-news/government-pledges-32m-for-ev-charging-infrastructure/,,211000430_ref2
211000431,1,https://www.iea.org/policies/2862-charging-support-plan?country=Germany&qs=germ,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/2862-charging-support-plan?country=Germany&qs=germ,,211000431_ref1
211000438,1,https://www.iea.org/policies/6277-china-13th-renewable-energy-development-five-year-plan-2016-2020?country=People%27s%20Republic%20Of%20China&page=2&qs=china,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6277-china-13th-renewable-energy-development-five-year-plan-2016-2020?country=People%27s%20Republic%20Of%20China&page=2&qs=china,,211000438_ref1
211000439,1,https://www.iea.org/policies/6275-china-13th-solar-energy-development-five-year-plan-2016-2020?country=People%27s%20Republic%20Of%20China&page=2&qs=china,429 Client Error: Too Many Requests for url: https://www.iea.org/policies/6275-china-13th-solar-energy-development-five-year-plan-2016-2020?country=People%27s%20Republic%20Of%20China&page=2&qs=china,,211000439_ref1
211000443,1,https://ppp.worldbank.org/public-private-partnership/library/china-circular-economy-promotion-law,403 Client Error: Forbidden for url: https://ppp.worldbank.org/library/china-circular-economy-promotion-law,,211000443_ref1
211000445,1,https://doi.org/10.1080/1354983042000246252,403 Client Error: Forbidden for url: https://www.tandfonline.com/doi/abs/10.1080/1354983042000246252,,211000445_ref1
211000446,1,https://jica-net-library.jica.go.jp/library/jn334/UrbanPlanningSystem_all.pdf,"HTTPSConnectionPool(host='jica-net-library.jica.go.jp', port=443): Max retries exceeded with url: /library/jn334/UrbanPlanningSystem_all.pdf (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'jica-net-library.jica.go.jp'. (_ssl.c:1006)"")))",,211000446_ref1
